BUS__CODE,SCORE,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,OwnCode,Status,Y_AuditResult
5,0.21169036334913113,0.30245746691871456,0.2972156994297216,0.23436816790555312,0.6363636363636364,0.20648967551622419,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,2,1,Success
5,0.2280130293159609,0.2691029900332226,0.31896551724137934,0.34516129032258064,0.29219600725952816,0.2737430167597765,0.31664030926023545,0.27556109725685785,0.304764337718738,0.04663794718112006,0,1,Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2571428571428571,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
6,0.21169036334913113,0.30245746691871456,0.17075773745997866,0.34516129032258064,0.29219600725952816,0.2544861337683524,0.2584856396866841,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.18812260536398467,0.2691029900332226,0.17075773745997866,0.23436816790555312,0.29219600725952816,0.315651718722736,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
0,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
4,0.15948670944087992,0.2691029900332226,0.2972156994297216,0.2793764988009592,0.25757575757575757,0.25,0.31664030926023545,0.03185437997724687,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.3285198555956679,0.543859649122807,0.44658493870402804,0.21256038647342995,0.29219600725952816,0.315651718722736,0.04750462107208873,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
6,0.18812260536398467,0.2691029900332226,0.17075773745997866,0.2793764988009592,0.27710843373493976,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.15268817204301074,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
6,0.18812260536398467,0.37410071942446044,0.17075773745997866,0.4528301886792453,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
6,0.18812260536398467,0.30245746691871456,0.2972156994297216,0.2793764988009592,0.3,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2155425219941349,0.23652694610778444,0.28187919463087246,0.29143897996357016,0.29219600725952816,0.2737430167597765,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
7,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
1,0.2280130293159609,0.27472527472527475,0.3918918918918919,0.05242369838420108,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.2280130293159609,0.30245746691871456,0.2972156994297216,0.34516129032258064,0.27710843373493976,0.25,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,2,1,Success
4,0.21169036334913113,0.3140794223826715,0.2972156994297216,0.34516129032258064,0.054120976299964624,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.04663794718112006,0,1,Success
5,0.15268817204301074,0.2691029900332226,0.24236453201970443,0.23436816790555312,0.29219600725952816,0.0,0.31664030926023545,0.25287356321839083,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.18812260536398467,0.2693498452012384,0.28187919463087246,0.11627906976744186,0.29219600725952816,0.315651718722736,0.04750462107208873,0.3029259896729776,0.2909090909090909,0.2888758782201405,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.3212121212121212,0.44658493870402804,0.6923076923076923,0.29219600725952816,0.27292110874200426,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.2280130293159609,0.3140794223826715,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.2888758782201405,2,1,Success
5,0.15268817204301074,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.19753086419753085,0.31664030926023545,0.3029259896729776,0.31645569620253167,0.2888758782201405,0,1,Not_Success
7,0.15268817204301074,0.2691029900332226,0.2972156994297216,0.23436816790555312,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
5,0.3285198555956679,0.05064911318339733,0.05761467889908257,0.2222222222222222,0.29219600725952816,0.2544861337683524,0.04750462107208873,0.32666666666666666,0.02143981117230527,0.2888758782201405,0,1,Not_Success
4,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
4,0.2155425219941349,0.30042918454935624,0.24236453201970443,0.34516129032258064,0.054120976299964624,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.15948670944087992,0.3140794223826715,0.05761467889908257,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.25,0.2888758782201405,0,1,Not_Success
5,0.2280130293159609,0.3212121212121212,0.24236453201970443,0.21256038647342995,0.29219600725952816,0.315651718722736,0.31664030926023545,0.15827338129496402,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.2280130293159609,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.3191489361702128,0.31664030926023545,0.25287356321839083,0.22435897435897437,0.2888758782201405,0,1,Not_Success
5,0.2155425219941349,0.23652694610778444,0.17075773745997866,0.375,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,1.0,0.2888758782201405,0,1,Success
4,0.15948670944087992,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.15948670944087992,0.2691029900332226,0.2972156994297216,0.12857142857142856,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.32432432432432434,0.28187919463087246,0.23436816790555312,0.29219600725952816,0.03724666788387804,0.24216959511077157,0.27556109725685785,0.08163265306122448,0.2888758782201405,0,1,Not_Success
5,0.2280130293159609,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.03724666788387804,0.31664030926023545,0.3029259896729776,0.05555555555555555,0.2888758782201405,0,1,Not_Success
7,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.18812260536398467,0.4217687074829932,0.31896551724137934,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.18812260536398467,0.32432432432432434,0.05761467889908257,0.23436816790555312,0.29219600725952816,0.315651718722736,0.31664030926023545,0.2553191489361702,0.02143981117230527,0.2888758782201405,0,1,Not_Success
7,0.15948670944087992,0.30245746691871456,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,2,1,Not_Success
6,0.15948670944087992,0.3212121212121212,1.0,0.34516129032258064,0.29219600725952816,0.03724666788387804,0.31664030926023545,0.3029259896729776,0.304764337718738,0.04663794718112006,0,1,Success
1,0.15948670944087992,0.2691029900332226,0.24236453201970443,0.23436816790555312,0.29219600725952816,0.2544861337683524,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.15948670944087992,0.2691029900332226,0.05454545454545454,0.24242424242424243,0.29219600725952816,0.25,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.2571428571428571,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
3,0.18812260536398467,0.27472527472527475,0.17857142857142858,0.2980769230769231,0.29219600725952816,0.03724666788387804,0.22014925373134328,0.3029259896729776,0.22435897435897437,0.2888758782201405,0,1,Not_Success
1,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
1,0.3285198555956679,0.27472527472527475,0.05761467889908257,0.2222222222222222,0.29219600725952816,0.315651718722736,0.04750462107208873,0.3029259896729776,0.02143981117230527,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.2691029900332226,0.17075773745997866,0.23436816790555312,0.29219600725952816,0.03724666788387804,0.22014925373134328,0.32142857142857145,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.2691029900332226,0.24236453201970443,0.23436816790555312,0.29219600725952816,0.3191489361702128,0.14666666666666667,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.15268817204301074,0.30245746691871456,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.2553191489361702,0.23780487804878048,0.2888758782201405,2,1,Success
1,0.3285198555956679,0.3212121212121212,0.14418604651162792,0.29143897996357016,0.29219600725952816,0.03724666788387804,0.22014925373134328,0.09523809523809523,0.22435897435897437,0.2888758782201405,0,1,Not_Success
5,0.2571428571428571,0.2691029900332226,0.17075773745997866,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.15948670944087992,0.3939393939393939,0.28187919463087246,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.5,0,1,Not_Success
7,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
7,0.18812260536398467,0.13333333333333333,0.8181818181818182,0.4528301886792453,0.29219600725952816,0.315651718722736,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.15948670944087992,0.30245746691871456,0.2972156994297216,0.23436816790555312,0.29219600725952816,0.25,0.18023255813953487,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.15948670944087992,0.2691029900332226,0.05454545454545454,0.23436816790555312,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.30042918454935624,0.24236453201970443,0.2980769230769231,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
6,0.21169036334913113,0.30245746691871456,0.2972156994297216,0.4528301886792453,0.29219600725952816,0.2544861337683524,0.2584856396866841,0.3029259896729776,0.304764337718738,0.04663794718112006,0,1,Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.14864864864864866,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.18812260536398467,0.2691029900332226,0.24236453201970443,0.34516129032258064,0.29219600725952816,0.315651718722736,0.24216959511077157,0.2553191489361702,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.2155425219941349,0.2691029900332226,0.17075773745997866,0.23436816790555312,0.29219600725952816,0.315651718722736,0.22014925373134328,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
6,0.15948670944087992,0.2691029900332226,0.24236453201970443,0.2793764988009592,0.29219600725952816,0.315651718722736,0.24216959511077157,0.27556109725685785,0.304764337718738,0.3684210526315789,0,1,Not_Success
5,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2571428571428571,0.2693498452012384,0.24236453201970443,0.2980769230769231,0.29219600725952816,0.315651718722736,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.14864864864864866,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
6,0.15948670944087992,0.30245746691871456,0.2972156994297216,0.34516129032258064,0.27710843373493976,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.15268817204301074,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2571428571428571,0.3212121212121212,0.5714285714285714,0.34516129032258064,0.29219600725952816,0.2737430167597765,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
6,0.15268817204301074,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.0,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.18812260536398467,0.2691029900332226,0.17075773745997866,0.34516129032258064,0.29219600725952816,0.315651718722736,0.2589928057553957,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.21169036334913113,0.30245746691871456,0.14418604651162792,0.34516129032258064,0.27710843373493976,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.18812260536398467,0.4217687074829932,0.05761467889908257,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2155425219941349,0.38028169014084506,0.44658493870402804,0.05242369838420108,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
5,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
7,0.15948670944087992,0.2691029900332226,0.2972156994297216,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.32666666666666666,0.304764337718738,0.2888758782201405,2,1,Not_Success
5,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.15948670944087992,0.23652694610778444,0.05761467889908257,0.2793764988009592,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.22435897435897437,0.2888758782201405,0,1,Success
7,0.2155425219941349,0.2691029900332226,0.2972156994297216,0.23436816790555312,0.29219600725952816,0.315651718722736,0.22014925373134328,0.42105263157894735,0.23780487804878048,0.2888758782201405,0,1,Not_Success
1,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2155425219941349,0.2691029900332226,0.17075773745997866,0.29143897996357016,0.29219600725952816,0.315651718722736,0.31664030926023545,0.13333333333333333,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.3372093023255814,0.3918918918918919,0.29143897996357016,0.29219600725952816,0.2544861337683524,0.04750462107208873,0.3029259896729776,0.25,0.2888758782201405,0,1,Not_Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
4,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.27692307692307694,0.28187919463087246,0.29143897996357016,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
5,0.18812260536398467,0.3212121212121212,0.0,0.34516129032258064,0.29219600725952816,0.03724666788387804,0.31664030926023545,0.3029259896729776,0.05555555555555555,0.2888758782201405,0,1,Not_Success
7,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
6,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.2691029900332226,0.17075773745997866,0.4528301886792453,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
3,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.3285198555956679,0.30042918454935624,0.44658493870402804,0.23436816790555312,0.29219600725952816,0.315651718722736,0.24216959511077157,0.27556109725685785,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.15948670944087992,0.5454545454545454,0.44658493870402804,0.2222222222222222,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
5,0.2571428571428571,0.2691029900332226,0.17075773745997866,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.3212121212121212,0.28187919463087246,0.2222222222222222,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Success
1,0.2280130293159609,0.27472527472527475,0.44658493870402804,0.05242369838420108,0.29219600725952816,0.315651718722736,0.24216959511077157,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
1,0.21169036334913113,0.30245746691871456,0.17075773745997866,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,2,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
4,0.2155425219941349,0.3372093023255814,0.17075773745997866,0.23436816790555312,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.2888758782201405,0,1,Success
5,0.2571428571428571,0.30042918454935624,0.17075773745997866,0.2793764988009592,0.29219600725952816,0.03724666788387804,0.31664030926023545,0.3029259896729776,0.304764337718738,0.0967741935483871,0,1,Not_Success
1,0.18812260536398467,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
1,0.2571428571428571,0.2693498452012384,0.3918918918918919,0.29143897996357016,0.29219600725952816,0.315651718722736,0.24216959511077157,0.2553191489361702,0.304764337718738,0.2888758782201405,0,1,Success
1,0.2280130293159609,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
7,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.18812260536398467,0.23652694610778444,0.24236453201970443,0.29143897996357016,0.29219600725952816,0.315651718722736,0.24216959511077157,0.3029259896729776,0.08928571428571429,0.2888758782201405,0,1,Not_Success
7,0.2155425219941349,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.2155425219941349,0.21176470588235294,0.4880952380952381,0.21256038647342995,0.29219600725952816,0.315651718722736,0.04750462107208873,0.3029259896729776,0.23780487804878048,0.2888758782201405,0,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
6,0.2155425219941349,0.2193877551020408,0.44658493870402804,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.27556109725685785,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.2571428571428571,0.2691029900332226,0.2972156994297216,0.23436816790555312,0.29219600725952816,0.20648967551622419,0.24216959511077157,0.09523809523809523,0.304764337718738,0.2888758782201405,0,1,Not_Success
7,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
6,0.21169036334913113,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
5,0.2280130293159609,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,2,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.05761467889908257,0.05242369838420108,0.054120976299964624,0.03724666788387804,0.04750462107208873,0.03185437997724687,0.02143981117230527,0.04663794718112006,0,1,Not_Success
1,0.15948670944087992,0.2193877551020408,0.22580645161290322,0.34516129032258064,0.29219600725952816,0.315651718722736,0.31664030926023545,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
5,0.15948670944087992,0.05064911318339733,0.17075773745997866,0.05242369838420108,0.29219600725952816,0.315651718722736,0.1968503937007874,0.3029259896729776,0.304764337718738,0.2888758782201405,0,1,Not_Success
